Retailer,Retailer ID,Date,Month,Region,State,Beverage Brand,Price per Unit,Units Sold,Total Revenue
Penny,1185732,2022-10-22,October,Midwest,Thuringia,Bionade,0.41,1500,615.0
Penny,1185732,2022-10-22,October,Midwest,Hesse,Mezzo Mix,0.51,1500,765.0
Aldi,1185732,2022-10-22,October,Midwest,Schleswig-Holstein,Mezzo Mix,0.51,2750,1402.5
Aldi,1185732,2022-11-22,November,Midwest,Mecklenburg-Vorpommern,Club-Mate,0.46,4250,1955.0
Lidl,1185732,2022-11-22,November,Midwest,Brandenburg,Fritz-Kola,0.37,2750,1017.5
Rewe,1185732,2022-11-22,November,Midwest,Berlin,Fritz-Kola,0.41,2200,902.0
Lidl,1185732,2022-11-22,November,Midwest,Brandenburg,Fritz-Kola,0.51,2000,1020.0
Edeka,1185732,2022-11-22,November,Midwest,Baden-Württemberg,Bionade,0.6,1750,1050.0
Aldi,1185732,2022-11-22,November,Midwest,Saxony-Anhalt,Vita Cola,0.64,2750,1760.0
Aldi,1185732,2022-12-21,December,Midwest,Thuringia,Bionade,0.6,5250,3150.0
Kaufland,1185732,2022-12-21,December,Midwest,Schleswig-Holstein,Club-Mate,0.51,3250,1657.5
Kaufland,1185732,2022-12-21,December,Midwest,Mecklenburg-Vorpommern,Bionade,0.51,2750,1402.5
Rewe,1185732,2022-12-21,December,Midwest,Baden-Württemberg,Vita Cola,0.46,2250,1035.0
Kaufland,1185732,2022-12-21,December,Midwest,Berlin,Vita Cola,0.55,2250,1237.5
Lidl,1185732,2022-12-21,December,Midwest,Berlin,Fritz-Kola,0.6,3250,1950.0
Rewe,1185732,2022-01-20,January,Southeast,Hamburg,Vita Cola,0.28,7250,2030.0000000000002
Edeka,1185732,2022-01-20,January,Southeast,Schleswig-Holstein,Club-Mate,0.28,5250,1470.0000000000002
Kaufland,1185732,2022-01-20,January,Southeast,Schleswig-Holstein,Mezzo Mix,0.18,5250,945.0
Lidl,1185732,2022-01-20,January,Southeast,Berlin,Fritz-Kola,0.23,3750,862.5
Edeka,1185732,2022-01-20,January,Southeast,Hamburg,Mezzo Mix,0.37,4250,1572.5
Lidl,1185732,2022-01-20,January,Southeast,Hesse,Vita Cola,0.28,5250,1470.0000000000002
Penny,1185732,2022-02-18,February,Southeast,Thuringia,Gerolsteiner,0.28,7750,2170.0
Aldi,1185732,2022-02-18,February,Southeast,Hesse,Mezzo Mix,0.28,4250,1190.0
Rewe,1185732,2022-02-18,February,Southeast,Saxony-Anhalt,Gerolsteiner,0.18,4750,855.0
Edeka,1185732,2022-02-18,February,Southeast,Berlin,Bionade,0.23,3250,747.5
Metro,1185732,2022-02-18,February,Southeast,Saxony-Anhalt,Bionade,0.37,4000,1480.0
Kaufland,1185732,2022-02-18,February,Southeast,Baden-Württemberg,Fritz-Kola,0.23,5000,1150.0
Aldi,1185732,2022-03-16,March,Southeast,Berlin,Mezzo Mix,0.23,7200,1656.0
Aldi,1185732,2022-03-16,March,Southeast,Baden-Württemberg,Fritz-Kola,0.23,4000,920.0
Netto,1185732,2022-03-16,March,Southeast,Bavaria,Vita Cola,0.14,4250,595.0
Aldi,1185732,2022-03-16,March,Southeast,Saxony-Anhalt,Bionade,0.18,2750,495.0
Edeka,1185732,2022-03-16,March,Southeast,Brandenburg,Bionade,0.32,3250,1040.0
Edeka,1185732,2022-03-16,March,Southeast,Bavaria,Mezzo Mix,0.23,4250,977.5
Lidl,1185732,2022-04-17,April,Southeast,Baden-Württemberg,Fritz-Kola,0.23,6750,1552.5
Netto,1185732,2022-04-17,April,Southeast,Thuringia,Mezzo Mix,0.23,3750,862.5
Penny,1185732,2022-04-17,April,Southeast,Saxony,Bionade,0.14,3750,525.0
Edeka,1185732,2022-04-17,April,Southeast,Saxony-Anhalt,Mezzo Mix,0.18,3000,540.0
Edeka,1185732,2022-04-17,April,Southeast,Baden-Württemberg,Mezzo Mix,0.37,3250,1202.5
Edeka,1185732,2022-04-17,April,Southeast,Bavaria,Bionade,0.28,4750,1330.0000000000002
Kaufland,1185732,2022-05-16,May,Southeast,Schleswig-Holstein,Gerolsteiner,0.37,7450,2756.5
Lidl,1185732,2022-05-16,May,Southeast,Thuringia,Gerolsteiner,0.37,4500,1665.0
Rewe,1185732,2022-05-16,May,Southeast,Saxony-Anhalt,Fritz-Kola,0.32,4250,1360.0
Lidl,1185732,2022-05-16,May,Southeast,Saxony-Anhalt,Vita Cola,0.32,3750,1200.0
Netto,1185732,2022-05-16,May,Southeast,Bavaria,Mezzo Mix,0.41,4000,1640.0
Aldi,1185732,2022-05-16,May,Southeast,Hamburg,Club-Mate,0.46,5000,2300.0
Kaufland,1185732,2022-06-18,June,Southeast,Hamburg,Fritz-Kola,0.41,7500,3075.0
Kaufland,1185732,2022-06-18,June,Southeast,Schleswig-Holstein,Gerolsteiner,0.37,5000,1850.0
Edeka,1185732,2022-06-18,June,Southeast,Baden-Württemberg,Fritz-Kola,0.41,4750,1947.4999999999998
Edeka,1185732,2022-06-18,June,Southeast,Berlin,Fritz-Kola,0.41,4500,1845.0
Penny,1185732,2022-06-18,June,Southeast,Baden-Württemberg,Club-Mate,0.55,4500,2475.0
Netto,1185732,2022-06-18,June,Southeast,Hamburg,Vita Cola,0.6,6250,3750.0
Lidl,1185732,2022-07-16,July,Southeast,Mecklenburg-Vorpommern,Mezzo Mix,0.55,8500,4675.0
Penny,1185732,2022-07-16,July,Southeast,Mecklenburg-Vorpommern,Mezzo Mix,0.51,6000,3060.0
Edeka,1185732,2022-07-16,July,Southeast,Hesse,Gerolsteiner,0.46,5250,2415.0
Lidl,1185732,2022-07-16,July,Southeast,Bavaria,Bionade,0.46,4750,2185.0
Aldi,1185732,2022-07-16,July,Southeast,Hesse,Bionade,0.55,5000,2750.0
Penny,1185732,2022-07-16,July,Southeast,Berlin,Bionade,0.6,6750,4050.0
Edeka,1185732,2022-08-17,August,Southeast,Thuringia,Mezzo Mix,0.55,8250,4537.5
Metro,1185732,2022-08-17,August,Southeast,Baden-Württemberg,Gerolsteiner,0.51,6000,3060.0
Aldi,1185732,2022-08-17,August,Southeast,Saxony-Anhalt,Bionade,0.46,5250,2415.0
Kaufland,1185732,2022-08-17,August,Southeast,Hamburg,Gerolsteiner,0.37,4750,1757.5
Netto,1185732,2022-08-17,August,Southeast,Hesse,Gerolsteiner,0.46,4500,2070.0
Penny,1185732,2022-08-17,August,Southeast,Baden-Württemberg,Bionade,0.51,6250,3187.5
Penny,1185732,2022-09-16,September,Southeast,Saxony,Bionade,0.46,7250,3335.0
Edeka,1185732,2022-09-16,September,Southeast,Saxony,Bionade,0.41,5250,2152.5
Metro,1185732,2022-09-16,September,Southeast,North Rhine-Westphalia,Bionade,0.18,4250,765.0
Penny,1185732,2022-09-16,September,Southeast,Brandenburg,Bionade,0.18,4000,720.0
Metro,1185732,2022-09-16,September,Southeast,Thuringia,Mezzo Mix,0.28,4000,1120.0
Edeka,1185732,2022-09-16,September,Southeast,Thuringia,Bionade,0.32,5000,1600.0
Lidl,1185732,2022-10-18,October,Southeast,Bavaria,Bionade,0.32,6750,2160.0
Rewe,1185732,2022-10-18,October,Southeast,Berlin,Bionade,0.23,5000,1150.0
Metro,1185732,2022-10-18,October,Southeast,Hesse,Bionade,0.23,3750,862.5
Aldi,1185732,2022-10-18,October,Southeast,Schleswig-Holstein,Bionade,0.23,3500,805.0
Edeka,1185732,2022-10-18,October,Southeast,Saxony,Mezzo Mix,0.32,3500,1120.0
Kaufland,1185732,2022-10-18,October,Southeast,Thuringia,Vita Cola,0.32,4750,1520.0
Netto,1185732,2022-11-17,November,Southeast,Baden-Württemberg,Gerolsteiner,0.28,6250,1750.0000000000002
Kaufland,1185732,2022-11-17,November,Southeast,Thuringia,Vita Cola,0.18,4500,810.0
Lidl,1185732,2022-11-17,November,Southeast,Bavaria,Fritz-Kola,0.28,3950,1106.0
Aldi,1185732,2022-11-17,November,Southeast,Brandenburg,Club-Mate,0.55,4500,2475.0
Rewe,1185732,2022-11-17,November,Southeast,Saxony,Club-Mate,0.69,4250,2932.5
Rewe,1185732,2022-11-17,November,Southeast,Bavaria,Mezzo Mix,0.69,5250,3622.4999999999995
Lidl,1185732,2022-12-16,December,Southeast,North Rhine-Westphalia,Fritz-Kola,0.64,7750,4960.0
Metro,1185732,2022-12-16,December,Southeast,Baden-Württemberg,Vita Cola,0.55,5750,3162.5000000000005
Penny,1185732,2022-12-16,December,Southeast,Bavaria,Vita Cola,0.55,5250,2887.5000000000005
Penny,1185732,2022-12-16,December,Southeast,Brandenburg,Club-Mate,0.55,4750,2612.5
Lidl,1185732,2022-12-16,December,Southeast,Hesse,Fritz-Kola,0.64,4750,3040.0
Kaufland,1185732,2022-12-16,December,Southeast,Schleswig-Holstein,Club-Mate,0.69,5750,3967.4999999999995
Penny,1197831,2022-01-23,January,South,Brandenburg,Vita Cola,0.23,6500,1495.0
Penny,1197831,2022-01-23,January,South,Berlin,Fritz-Kola,0.23,4500,1035.0
Penny,1197831,2022-01-23,January,South,Schleswig-Holstein,Mezzo Mix,0.14,4500,630.0000000000001
Metro,1197831,2022-01-23,January,South,Hamburg,Mezzo Mix,0.18,3000,540.0
Aldi,1197831,2022-01-23,January,South,Baden-Württemberg,Vita Cola,0.32,3500,1120.0
Netto,1197831,2022-01-23,January,South,Baden-Württemberg,Bionade,0.23,4500,1035.0
Metro,1197831,2022-02-21,February,South,Berlin,Bionade,0.23,7000,1610.0
Metro,1197831,2022-02-21,February,South,Berlin,Fritz-Kola,0.23,3500,805.0
Metro,1197831,2022-02-21,February,South,Mecklenburg-Vorpommern,Mezzo Mix,0.14,4000,560.0
Kaufland,1197831,2022-02-21,February,South,Saxony,Bionade,0.18,2500,450.0
Lidl,1197831,2022-02-21,February,South,Hamburg,Gerolsteiner,0.32,3250,1040.0
Aldi,1197831,2022-02-21,February,South,Schleswig-Holstein,Gerolsteiner,0.18,4250,765.0
Aldi,1197831,2022-03-19,March,South,Saxony,Bionade,0.18,6450,1161.0
Metro,1197831,2022-03-19,March,South,Hesse,Vita Cola,0.18,3250,585.0
Metro,1197831,2022-03-19,March,South,North Rhine-Westphalia,Fritz-Kola,0.09,3500,315.0
Edeka,1197831,2022-03-19,March,South,Hesse,Bionade,0.18,2000,360.0
Kaufland,1197831,2022-03-19,March,South,Schleswig-Holstein,Bionade,0.32,2500,800.0
Netto,1197831,2022-03-19,March,South,Hesse,Fritz-Kola,0.23,3500,805.0
Netto,1197831,2022-04-20,April,South,Brandenburg,Club-Mate,0.23,6000,1380.0
Metro,1197831,2022-04-20,April,South,Hesse,Gerolsteiner,0.23,3000,690.0
Kaufland,1197831,2022-04-20,April,South,Hesse,Mezzo Mix,0.14,3000,420.00000000000006
Penny,1197831,2022-04-20,April,South,Brandenburg,Mezzo Mix,0.18,2250,405.0
Penny,1197831,2022-04-20,April,South,Saxony,Bionade,0.37,2500,925.0
Edeka,1197831,2022-04-20,April,South,Schleswig-Holstein,Fritz-Kola,0.28,4000,1120.0
Rewe,1197831,2022-05-19,May,South,North Rhine-Westphalia,Gerolsteiner,0.37,6700,2479.0
Lidl,1197831,2022-05-19,May,South,Bavaria,Fritz-Kola,0.37,3750,1387.5
Metro,1197831,2022-05-19,May,South,Saxony,Mezzo Mix,0.32,3500,1120.0
Lidl,1197831,2022-05-19,May,South,Saxony-Anhalt,Vita Cola,0.32,3000,960.0
Edeka,1197831,2022-05-19,May,South,Saxony-Anhalt,Club-Mate,0.41,3250,1332.5
Penny,1197831,2022-05-19,May,South,Hamburg,Gerolsteiner,0.41,4250,1742.5
Penny,1197831,2022-06-21,June,South,Baden-Württemberg,Gerolsteiner,0.37,6750,2497.5
Kaufland,1197831,2022-06-21,June,South,Hamburg,Club-Mate,0.32,4250,1360.0
Edeka,1197831,2022-06-21,June,South,Hesse,Bionade,0.37,4000,1480.0
Rewe,1197831,2022-06-21,June,South,Bavaria,Vita Cola,0.37,3750,1387.5
Lidl,1197831,2022-06-21,June,South,Saxony,Bionade,0.51,3750,1912.5
Penny,1197831,2022-06-21,June,South,Hesse,Club-Mate,0.55,5500,3025.0000000000005
Rewe,1197831,2022-07-19,July,South,Berlin,Bionade,0.51,7750,3952.5
Metro,1197831,2022-07-19,July,South,North Rhine-Westphalia,Club-Mate,0.46,5250,2415.0
Edeka,1197831,2022-07-19,July,South,Hesse,Mezzo Mix,0.41,4500,1845.0
Netto,1197831,2022-07-19,July,South,Schleswig-Holstein,Gerolsteiner,0.41,4000,1640.0
Rewe,1197831,2022-07-19,July,South,Mecklenburg-Vorpommern,Vita Cola,0.55,4250,2337.5
Lidl,1197831,2022-07-19,July,South,Hesse,Club-Mate,0.6,6000,3600.0
Netto,1197831,2022-08-20,August,South,Schleswig-Holstein,Mezzo Mix,0.55,7500,4125.0
Lidl,1197831,2022-08-20,August,South,Hamburg,Bionade,0.51,5250,2677.5
Rewe,1197831,2022-08-20,August,South,Thuringia,Club-Mate,0.46,4500,2070.0
Aldi,1197831,2022-08-20,August,South,Thuringia,Gerolsteiner,0.37,4000,1480.0
Lidl,1197831,2022-08-20,August,South,Thuringia,Vita Cola,0.46,3750,1725.0
Aldi,1197831,2022-08-20,August,South,Thuringia,Gerolsteiner,0.51,5500,2805.0
Lidl,1197831,2022-09-19,September,South,Bavaria,Gerolsteiner,0.46,6500,2990.0
Kaufland,1197831,2022-09-19,September,South,Saxony-Anhalt,Gerolsteiner,0.37,4500,1665.0
Metro,1197831,2022-09-19,September,South,Schleswig-Holstein,Fritz-Kola,0.14,3500,490.00000000000006
Netto,1197831,2022-09-19,September,South,North Rhine-Westphalia,Mezzo Mix,0.14,3250,455.00000000000006
Aldi,1197831,2022-09-19,September,South,Saxony-Anhalt,Gerolsteiner,0.23,3250,747.5
Penny,1197831,2022-09-19,September,South,Saxony-Anhalt,Mezzo Mix,0.28,4250,1190.0
Aldi,1197831,2022-10-21,October,South,Berlin,Fritz-Kola,0.28,6000,1680.0000000000002
Metro,1197831,2022-10-21,October,South,Baden-Württemberg,Mezzo Mix,0.18,4250,765.0
Netto,1197831,2022-10-21,October,South,Baden-Württemberg,Vita Cola,0.18,3000,540.0
Edeka,1197831,2022-10-21,October,South,Saxony-Anhalt,Club-Mate,0.18,2750,495.0
Rewe,1197831,2022-10-21,October,South,Brandenburg,Club-Mate,0.28,2750,770.0000000000001
Aldi,1197831,2022-10-21,October,South,Mecklenburg-Vorpommern,Fritz-Kola,0.28,4000,1120.0
Aldi,1197831,2022-11-20,November,South,Berlin,Fritz-Kola,0.23,5500,1265.0
Rewe,1197831,2022-11-20,November,South,Bavaria,Fritz-Kola,0.14,3750,525.0
Metro,1197831,2022-11-20,November,South,Bavaria,Fritz-Kola,0.23,3200,736.0
Aldi,1197831,2022-11-20,November,South,Brandenburg,Vita Cola,0.51,3750,1912.5
Aldi,1197831,2022-11-20,November,South,Saxony,Fritz-Kola,0.69,3500,2415.0
Aldi,1197831,2022-11-20,November,South,Thuringia,Vita Cola,0.69,4500,3104.9999999999995
Penny,1197831,2022-12-19,December,South,Thuringia,Club-Mate,0.64,7000,4480.0
Penny,1197831,2022-12-19,December,South,Baden-Württemberg,Fritz-Kola,0.55,5000,2750.0
Lidl,1197831,2022-12-19,December,South,Hesse,Bionade,0.55,4500,2475.0
Lidl,1197831,2022-12-19,December,South,Hesse,Club-Mate,0.55,4000,2200.0
Lidl,1197831,2022-12-19,December,South,North Rhine-Westphalia,Club-Mate,0.64,4000,2560.0
Kaufland,1197831,2022-12-19,December,South,Mecklenburg-Vorpommern,Club-Mate,0.69,5000,3449.9999999999995
Netto,1197831,2022-01-23,January,South,Hamburg,Club-Mate,0.23,5750,1322.5
Netto,1197831,2022-01-23,January,South,Hesse,Bionade,0.23,3750,862.5
Lidl,1197831,2022-01-23,January,South,Saxony-Anhalt,Vita Cola,0.14,3750,525.0
Metro,1197831,2022-01-23,January,South,Hesse,Bionade,0.18,2250,405.0
Metro,1197831,2022-01-23,January,South,Mecklenburg-Vorpommern,Bionade,0.32,2750,880.0
Penny,1197831,2022-01-23,January,South,Mecklenburg-Vorpommern,Fritz-Kola,0.23,3750,862.5
Aldi,1197831,2022-02-21,February,South,Baden-Württemberg,Club-Mate,0.23,6250,1437.5
Penny,1197831,2022-02-21,February,South,Baden-Württemberg,Mezzo Mix,0.23,2750,632.5
Rewe,1197831,2022-02-21,February,South,Saxony,Mezzo Mix,0.14,3250,455.00000000000006
Aldi,1197831,2022-02-21,February,South,Baden-Württemberg,Mezzo Mix,0.18,1750,315.0
Metro,1197831,2022-02-21,February,South,Berlin,Fritz-Kola,0.32,2500,800.0
Netto,1197831,2022-02-21,February,South,Mecklenburg-Vorpommern,Vita Cola,0.18,3500,630.0
Rewe,1197831,2022-03-19,March,South,Bavaria,Vita Cola,0.18,5700,1026.0
Edeka,1197831,2022-03-19,March,South,Saxony,Gerolsteiner,0.18,2500,450.0
Metro,1197831,2022-03-19,March,South,Schleswig-Holstein,Fritz-Kola,0.09,2750,247.5
Metro,1197831,2022-03-19,March,South,Saxony-Anhalt,Fritz-Kola,0.18,1250,225.0
Netto,1197831,2022-03-19,March,South,Baden-Württemberg,Mezzo Mix,0.32,1750,560.0
Penny,1197831,2022-03-19,March,South,Saxony,Vita Cola,0.23,2750,632.5
Aldi,1197831,2022-04-20,April,South,Berlin,Club-Mate,0.23,5250,1207.5
Netto,1197831,2022-04-20,April,South,Berlin,Club-Mate,0.23,2250,517.5
Edeka,1197831,2022-04-20,April,South,Hesse,Mezzo Mix,0.14,2250,315.00000000000006
Penny,1197831,2022-04-20,April,South,Saxony,Mezzo Mix,0.18,1500,270.0
Aldi,1197831,2022-04-20,April,South,Berlin,Vita Cola,0.37,1750,647.5
Rewe,1197831,2022-04-20,April,South,Schleswig-Holstein,Vita Cola,0.28,3250,910.0000000000001
Rewe,1197831,2022-05-19,May,South,Saxony-Anhalt,Fritz-Kola,0.37,5950,2201.5
Rewe,1197831,2022-05-19,May,South,Mecklenburg-Vorpommern,Bionade,0.37,3000,1110.0
Metro,1197831,2022-05-19,May,South,Berlin,Mezzo Mix,0.32,2750,880.0
Rewe,1197831,2022-05-19,May,South,Saxony,Mezzo Mix,0.32,2250,720.0
Penny,1197831,2022-05-19,May,South,Brandenburg,Vita Cola,0.41,2500,1025.0
Rewe,1197831,2022-05-19,May,South,North Rhine-Westphalia,Vita Cola,0.41,3500,1435.0
Rewe,1197831,2022-06-21,June,South,Mecklenburg-Vorpommern,Club-Mate,0.37,6000,2220.0
Penny,1197831,2022-06-21,June,South,Saxony-Anhalt,Fritz-Kola,0.32,3500,1120.0
Kaufland,1197831,2022-06-21,June,South,Brandenburg,Club-Mate,0.37,3250,1202.5
Netto,1197831,2022-06-21,June,South,Brandenburg,Gerolsteiner,0.37,3000,1110.0
Metro,1197831,2022-06-21,June,South,Baden-Württemberg,Gerolsteiner,0.51,3000,1530.0
Aldi,1197831,2022-06-21,June,South,Brandenburg,Bionade,0.55,4750,2612.5
Penny,1197831,2022-07-19,July,South,Mecklenburg-Vorpommern,Mezzo Mix,0.51,7000,3570.0
Netto,1197831,2022-07-19,July,South,North Rhine-Westphalia,Gerolsteiner,0.46,4500,2070.0
Rewe,1197831,2022-07-19,July,South,Berlin,Mezzo Mix,0.41,3750,1537.5
Rewe,1197831,2022-07-19,July,South,Schleswig-Holstein,Gerolsteiner,0.41,3250,1332.5
Penny,1197831,2022-07-19,July,South,Baden-Württemberg,Vita Cola,0.55,3500,1925.0000000000002
Kaufland,1197831,2022-07-19,July,South,Hamburg,Vita Cola,0.6,5250,3150.0
Rewe,1197831,2022-08-20,August,South,Thuringia,Fritz-Kola,0.55,6750,3712.5000000000005
Netto,1197831,2022-08-20,August,South,Saxony,Mezzo Mix,0.51,4500,2295.0
Lidl,1197831,2022-08-20,August,South,Hamburg,Vita Cola,0.46,3750,1725.0
Rewe,1197831,2022-08-20,August,South,Mecklenburg-Vorpommern,Fritz-Kola,0.37,3250,1202.5
Edeka,1197831,2022-08-20,August,South,Baden-Württemberg,Fritz-Kola,0.46,3000,1380.0
Metro,1197831,2022-08-20,August,South,Bavaria,Gerolsteiner,0.51,4750,2422.5
Edeka,1197831,2022-09-19,September,South,Brandenburg,Mezzo Mix,0.46,5750,2645.0
Rewe,1197831,2022-09-19,September,South,Schleswig-Holstein,Bionade,0.37,3750,1387.5
Aldi,1197831,2022-09-19,September,South,Saxony,Vita Cola,0.14,2750,385.00000000000006
Penny,1197831,2022-09-19,September,South,Thuringia,Mezzo Mix,0.14,2500,350.00000000000006
Rewe,1197831,2022-09-19,September,South,Saxony,Vita Cola,0.23,2500,575.0
Metro,1197831,2022-09-19,September,South,Brandenburg,Bionade,0.28,3500,980.0000000000001
Edeka,1197831,2022-10-21,October,South,Brandenburg,Vita Cola,0.28,5250,1470.0000000000002
Kaufland,1197831,2022-10-21,October,South,Saxony-Anhalt,Gerolsteiner,0.18,3500,630.0
Rewe,1197831,2022-10-21,October,South,Berlin,Fritz-Kola,0.18,2250,405.0
Penny,1197831,2022-10-21,October,South,Bavaria,Fritz-Kola,0.18,2000,360.0
Rewe,1197831,2022-10-21,October,South,Saxony,Gerolsteiner,0.28,2000,560.0
Netto,1197831,2022-10-21,October,South,Mecklenburg-Vorpommern,Vita Cola,0.28,3250,910.0000000000001
Netto,1197831,2022-11-20,November,South,Mecklenburg-Vorpommern,Vita Cola,0.23,4750,1092.5
Penny,1197831,2022-11-20,November,South,Hesse,Gerolsteiner,0.14,3000,420.00000000000006
Aldi,1197831,2022-11-20,November,South,Berlin,Fritz-Kola,0.23,2450,563.5
Edeka,1197831,2022-11-20,November,South,Thuringia,Vita Cola,0.51,3000,1530.0
Edeka,1197831,2022-11-20,November,South,Saxony-Anhalt,Gerolsteiner,0.69,2750,1897.4999999999998
Penny,1197831,2022-11-20,November,South,Hamburg,Vita Cola,0.69,3750,2587.5
Edeka,1197831,2022-12-19,December,South,Hamburg,Bionade,0.64,6250,4000.0
Kaufland,1197831,2022-12-19,December,South,Hesse,Bionade,0.55,4250,2337.5
Penny,1197831,2022-12-19,December,South,Bavaria,Vita Cola,0.55,3750,2062.5
Netto,1197831,2022-12-19,December,South,North Rhine-Westphalia,Vita Cola,0.55,3250,1787.5000000000002
Kaufland,1197831,2022-12-19,December,South,Saxony,Vita Cola,0.64,3250,2080.0
Metro,1197831,2022-12-19,December,South,Mecklenburg-Vorpommern,Gerolsteiner,0.69,4250,2932.5
Penny,1197831,2022-01-16,January,South,Hamburg,Fritz-Kola,0.23,5500,1265.0
Penny,1197831,2022-01-16,January,South,North Rhine-Westphalia,Fritz-Kola,0.23,3500,805.0
Kaufland,1197831,2022-01-16,January,South,Hesse,Vita Cola,0.14,3500,490.00000000000006
Lidl,1197831,2022-01-16,January,South,Berlin,Vita Cola,0.18,2000,360.0
Kaufland,1197831,2022-01-16,January,South,Berlin,Gerolsteiner,0.32,2500,800.0
Netto,1197831,2022-01-16,January,South,Mecklenburg-Vorpommern,Vita Cola,0.23,3500,805.0
Lidl,1197831,2022-02-14,February,South,Hesse,Gerolsteiner,0.23,6000,1380.0
Kaufland,1197831,2022-02-14,February,South,Saxony-Anhalt,Club-Mate,0.23,2500,575.0
Edeka,1197831,2022-02-14,February,South,North Rhine-Westphalia,Vita Cola,0.14,3000,420.00000000000006
Metro,1197831,2022-02-14,February,South,Schleswig-Holstein,Vita Cola,0.18,1500,270.0
Metro,1197831,2022-02-14,February,South,North Rhine-Westphalia,Bionade,0.32,2250,720.0
Edeka,1197831,2022-02-14,February,South,Hamburg,Bionade,0.18,3250,585.0
Penny,1197831,2022-03-12,March,South,Hamburg,Vita Cola,0.18,5450,981.0
Edeka,1197831,2022-03-12,March,South,Brandenburg,Bionade,0.18,2250,405.0
Penny,1197831,2022-03-12,March,South,Saxony-Anhalt,Vita Cola,0.09,2500,225.0
Netto,1197831,2022-03-12,March,South,Bavaria,Fritz-Kola,0.18,1000,180.0
Rewe,1197831,2022-03-12,March,South,Baden-Württemberg,Bionade,0.32,1500,480.0
Edeka,1197831,2022-03-12,March,South,Bavaria,Bionade,0.23,2500,575.0
Netto,1197831,2022-04-13,April,South,Mecklenburg-Vorpommern,Gerolsteiner,0.23,5000,1150.0
Kaufland,1197831,2022-04-13,April,South,Hesse,Fritz-Kola,0.23,2000,460.0
Aldi,1197831,2022-04-13,April,South,Saxony,Fritz-Kola,0.14,2000,280.0
Penny,1197831,2022-04-13,April,South,Hesse,Mezzo Mix,0.18,1250,225.0
Metro,1197831,2022-04-13,April,South,Hamburg,Bionade,0.37,1500,555.0
Metro,1197831,2022-04-13,April,South,North Rhine-Westphalia,Club-Mate,0.28,3000,840.0000000000001
Penny,1197831,2022-05-12,May,South,Brandenburg,Mezzo Mix,0.37,5700,2109.0
Metro,1197831,2022-05-12,May,South,Schleswig-Holstein,Vita Cola,0.37,2750,1017.5
Rewe,1197831,2022-05-12,May,South,Hamburg,Fritz-Kola,0.32,2500,800.0
Metro,1197831,2022-05-12,May,South,Bavaria,Gerolsteiner,0.32,2000,640.0
Penny,1197831,2022-05-12,May,South,Schleswig-Holstein,Vita Cola,0.41,2250,922.5
Netto,1197831,2022-05-12,May,South,Mecklenburg-Vorpommern,Vita Cola,0.41,3250,1332.5
Aldi,1197831,2022-06-14,June,South,North Rhine-Westphalia,Vita Cola,0.37,5750,2127.5
Kaufland,1197831,2022-06-14,June,South,Brandenburg,Vita Cola,0.32,3250,1040.0
Aldi,1197831,2022-06-14,June,South,Baden-Württemberg,Vita Cola,0.37,3000,1110.0
Metro,1197831,2022-06-14,June,South,Hesse,Mezzo Mix,0.37,2750,1017.5
Kaufland,1197831,2022-06-14,June,South,Thuringia,Fritz-Kola,0.51,2750,1402.5
Penny,1197831,2022-06-14,June,South,Saxony,Bionade,0.55,4500,2475.0
Lidl,1197831,2022-07-12,July,South,North Rhine-Westphalia,Fritz-Kola,0.51,6750,3442.5
Kaufland,1197831,2022-07-12,July,South,Saxony-Anhalt,Bionade,0.46,4250,1955.0
Aldi,1197831,2022-07-12,July,South,Schleswig-Holstein,Mezzo Mix,0.41,3500,1435.0
Aldi,1197831,2022-07-12,July,South,Saxony,Fritz-Kola,0.41,3000,1230.0
Kaufland,1197831,2022-07-12,July,South,Hamburg,Fritz-Kola,0.55,3250,1787.5000000000002
Lidl,1197831,2022-07-12,July,South,Schleswig-Holstein,Mezzo Mix,0.6,5000,3000.0
Rewe,1197831,2022-08-13,August,South,North Rhine-Westphalia,Vita Cola,0.55,6500,3575.0000000000005
Aldi,1197831,2022-08-13,August,South,Baden-Württemberg,Club-Mate,0.51,4250,2167.5
Netto,1197831,2022-08-13,August,South,North Rhine-Westphalia,Bionade,0.46,3500,1610.0
Netto,1197831,2022-08-13,August,South,Thuringia,Gerolsteiner,0.37,3000,1110.0
Metro,1197831,2022-08-13,August,South,Thuringia,Fritz-Kola,0.46,2750,1265.0
